SMILES	STRID
C[C@@H](COCCCN)NC(=O)OC(C)(C)C	EN300-37454325
CC(C)(C)OC(=O)N1CCC(CC1)[S](=O)(=O)C2=CC=C(C=C2)C(=O)O	EN300-46792713
OC(=O)C[N]1C=C(I)C2=C1N=CC=C2Br	EN300-39848006
CC(C)(C)OC(=O)N1CC[C@@]12C[C@@H](C2)C(=O)O	EN300-1709205
CC(C)(C)OC(=O)NCC12CCC(N)(CC1)CO2	EN300-6497184
COC(=O)C12CC(CF)(C1)NC2	EN300-46399925
CC(C)(C)OC(=O)N1CC2(N)CC1C2	EN300-7434257
CC(C)(C)OC(=O)NC2(CCC1(CCCO1)CC2)C(=O)O	EN300-6513073
CNC[C@@H]1CN(C[C@H]1C)C(=O)OC(C)(C)C	EN300-42020927
CC(C)[C@@H](O)[C@@H](NC(=O)OCC2C1=C(C=CC=C1)C3=C2C=CC=C3)C(=O)O	EN300-43355050
CC1=C(C(=CC(=C1)OCC(=O)O)C)NC(=O)OCC3C2=C(C=CC=C2)C4=C3C=CC=C4	EN300-46793410
COCC12CC(C1)(C(=O)O)N(CC2)C(=O)OC(C)(C)C	EN300-37339775
COC(=O)C12CCC(CC1)(C(=O)O)OC2	EN300-23014234
COC(=O)[C@@]1(C)C[C@@H]1C(=O)O	EN300-46547510
COC1=C(C=CC(=C1)CN)CCNC(=O)OC(C)(C)C	EN300-46611170
CC(C)(C)OC(=O)N1CC(C1)NC(=O)CCCN	EN300-46644612
OC(=O)C1=C(C(=C(C=C1)Cl)Br)O	EN300-27721025
OC(=O)C1=C(C=C[NH]1)Br	EN300-1666381
COC(=O)C12CCC(CN)(CC1)OC2	EN300-6497346
CC(C)(C)OC(=O)N1C[S](=O)(=O)C[C@H]1C(=O)O	EN300-46667446
CC(C)(C)OC(=O)NCC1=NOC(=C1)CN	EN300-7564020
CC(C)(C)OC(=O)N1CCOC2=C1C=C(N=N2)C(=O)O	EN300-46526621
CC(C)(C)OC(=O)CN1CCC(C1)C(=O)O	EN300-12015215
CC1(C)OB(OC1(C)C)C2CCCC2C(=O)O	EN300-6821463
COC(=O)[C@@H]1CCC[C@H]1C[S](=O)(=O)Cl	EN300-46583968
COC(=O)[C@@H]1CCC[C@@H]1CN	EN300-45377715
OC(=O)CCC2=NC1=C(C=C(C=C1)Br)C(=O)N2	EN300-12765242
CC(C)(C)OC(=O)NCC1=C(C=C(C=C1)[N+](=O)[O-])N	EN300-31820405
CC(C)(C)OC(=O)NCC1=C(C=CC(=C1)[N+](=O)[O-])N	EN300-32032182
COC1=C(C=CC(=C1)OCCCC(=O)O)C=O	EN300-1707489
CC(C)(C)OC(=O)NCCC(F)(F)C(=O)O	EN300-46830034
CC1=C(C(=CC=C1)CNC(=O)OC(C)(C)C)N	EN300-7318802
CC(C)(C)OC(=O)C12CC(C1)(C(=O)O)OC2	EN300-46595508
CCOC(=O)C1=CC2=C(C=C1)C3(CN2)CCN(CC3)C(=O)OCC4=CC=CC=C4	EN300-17930151
CC(C)(C)OC(=O)N1C[C@@]2(C[C@H]1C(=O)O)CCCOC2	EN300-33056487
NCCOCCNC(=O)OCC2C1=C(C=CC=C1)C3=C2C=CC=C3	EN300-7383725
CC(C)(C)OC(=O)N1CCN(CC1)C2=NC(=CC=C2)CN	EN300-4350162
CC(C)(C)OC(=O)NCCCC(=O)N1CCC(CC1)C(=O)O	EN300-46610454
COC(=O)C24C1C5C3C1C2(C3C45)C(=O)O	EN300-156439
CC(C)(C)OC(=O)N1CCC(CC1)(C2CCC2)C(=O)O	EN300-3368902
COC(=O)C1=CC(=CC=C1)[C@H](C)N	EN300-7421659
CC(C)(C)OC(=O)N[C@H](CC1=CC=N[NH]1)C(=O)O	EN300-7135581
OC(=O)CC1=C(C=CC=C1Br)C#N	EN300-8159873
OC(=O)C1=CC(=C(C(=C1)C=O)O)C#N	EN300-20977186
CC1=C(C(=C(C=C1)Br)C)CC(=O)O	EN300-4263204
CC(C)(C)OC(=O)N1CCC[C@H]1CNC2CC2	EN300-7236417
CC(C)(C)OC(=O)NC1(CCCNC1)C(F)F	EN300-7246337
C[C@@H]1CN([C@@H]1CN)C(=O)OC(C)(C)C	EN300-7308373
CC(C)(C)OC(=O)NC[C@@H]1C[C@@H]1N	EN300-396332
CC(=O)N(CC(=O)O)C[P](=O)(O)O	EN300-8298152
OC(=O)C1CCC(CC1)C2=C(C=CC=C2)Br	EN300-20985962
CC(C)(C)OC(=O)NC1CC2CCC1(CC(=O)O)C2	EN300-21937852
OC(=O)COC1=NC(=C(C=C1)[N+](=O)[O-])Br	EN300-46734238
COC[C@H](N)CNC(=O)OC(C)(C)C	EN300-8682453
COC(=O)[C@@H]1CCC[C@@H]1N	EN300-243382
COC(=O)[C@H]1CCC[C@H]1N	EN300-243481
CC(C)(C)OC(=O)N1CCCNCCC(=O)NCC1	EN300-384116
CC1CC(CN(C1)C(=O)OCC3C2=C(C=CC=C2)C4=C3C=CC=C4)C(=O)O	EN300-657525
OC(=O)C1CC(CN(C1)C(=O)OCC3C2=C(C=CC=C2)C4=C3C=CC=C4)C5=CC=CC=C5	EN300-658086
OC(=O)C(F)OC1=CC(=CN=C1)Br	EN300-46821235
CC(=O)N2CC(CN1CCNCC1)C2	EN300-9010514
OC(=O)C1CC1CC2=CC=C(C=C2)Br	EN300-9026566
OC(=O)C2=C1OCC(NC1=CC(=C2)Br)=O	EN300-72933
COC(=O)C[C@@H](N)C1=CC=CC=C1	EN300-74860
COC1=C(C=CC=C1)C(NC(=O)OC(C)(C)C)C(=O)O	EN300-79089
COC(=O)C1CCCC1N	EN300-83442
CC(C)(C)OC(=O)N1CCC(CN)(CC1)C(F)F	EN300-6480575
COC1=C(C(=CC(=C1)C=O)C(=O)O)O	EN300-8589128
CC(C)(C)OC(=O)NC12CCC(CC1)(C(=O)O)CC2	EN300-256701
COC(=O)C2=C1CCC(C1=NC=C2)N	EN300-46495994
CC(C)(C)OC(=O)N1CC(C1)NCCO[Si](C)(C)C(C)(C)C	EN300-46496962
CC(C)(C)OC(=O)N1CC(=CCO1)C(=O)O	EN300-46622985
OC(=O)C2=C1C=C(C=CC1=NC=C2)Br	EN300-257141
OC(=O)C2=C(C=C1C=CC=CC1=N2)C=O	EN300-9426319
C[S](=O)(=O)CC[C@@H](CC(=O)O)NC(=O)OCC2C1=C(C=CC=C1)C3=C2C=CC=C3	EN300-31521317
CC(C)(C)OC(=O)NC(C(=O)O)C(C)(C)C1=CC=C(C=C1)Cl	EN300-32583362
CC(C)(C)OC(=O)NC(C(=O)O)C(C)(C)C(F)(F)F	EN300-7356140
COC(=O)C(N)C1=C(C=C(C=C1)F)F	EN300-120259
CC1CN(C(C(C)O1)C(=O)O)C(=O)OC(C)(C)C	EN300-120835
CCOC(=O)C1=CN=C2C=CC(=C[N]12)C(=O)O	EN300-28956381
CC(C)(C)OC(=O)NC1=C(C=C(C=C1)N)F	EN300-6990489
COC(=O)C1=C(C=C(C=C1)CN)OC	EN300-116550
COC(=O)C1=C[N](N=C1)CC2CCNCC2	EN300-46908214
CCOC(=O)[C@@H]1C[C@@H](N)CCO1	EN300-761033
CC[N]1C=C(N)C(=N1)C(=O)OC	EN300-762815
COC(=O)C1=CC(=C(N=C1)CN)C	EN300-46765778
CC(C)(C)OC(=O)N[C@@H]1CCNCC[C@@H]1F	EN300-46770062
N[C@H]4C[C@H](CNC(=O)OCC2C1=C(C=CC=C1)C3=C2C=CC=C3)C4	EN300-46770068
CC(C)(C)OC(=O)N1CC2(CC(=O)O)CC1(C2)C(F)(F)F	EN300-46189117
CCOC(=O)C1CCC(N)C(F)(F)CC1	EN300-7462446
COC(=O)C1=C(C=C(C=C1)B2OC(C)(C)C(C)(C)O2)N	EN300-46781168
OC(=O)C2=C([N]1C=CC(=CC1=N2)Br)F	EN300-46763051
CC(C)(C)OC(=O)N1CCC[C@@]1(CO)C(=O)O	EN300-3225587
CNCC[C@@H](C)NC(=O)OC(C)(C)C	EN300-3911071
CC(C)(C)OC(=O)NCC1=CN=C(N=C1)C(=O)O	EN300-32513424
CC1=NC(=C(O1)C(=O)O)CNC(=O)OC(C)(C)C	EN300-32789369
CC1=C(C=C(C(=C1)F)Br)CC(=O)O	EN300-8331312
CC(C)(C)OC(=O)N1C[C@@H](CC(=O)O)O[C@@H]2CC[C@H]12	EN300-46631296
CC(C)(C)OC(=O)N1CC(C1)N3C(=O)C2=C(C=C(C=C2)N)C3=O	EN300-46632026
CC(C)(C)OC(=O)[C@H]1CC(F)(F)CN1	EN300-46665777
OC(=O)C2CC1CC(C1)N2C(=O)OCC4C3=C(C=CC=C3)C5=C4C=CC=C5	EN300-46665783
COC(=O)C1=N[N](C=C1N)C2=C(C=C(C=N2)Cl)F	EN300-46562345
CC(C)(C)OC(=O)NCC[S](=O)(=O)CC(=O)O	EN300-46584360
COC(=O)C1NCCC1(F)F	EN300-46826986
CC(C)(C)OC(=O)N1CC2CC1C(N)CC2	EN300-46827035
COC(=O)C1=CC=C(C=C1)C2(F)CC2C(=O)O	EN300-46621339
CC(C)(C)OC(=O)N1CCC1CCC2CCCCN2	EN300-46842733
CC1=C(C(=C(C(=C1)C(=O)O)C)Br)C	EN300-46893637
COCC(CN)C(=O)OC	EN300-46893677
C[N]1C(=CN=C1C(=O)O)C2=CC=C(C=C2)Br	EN300-46894244
CCOC(=O)CC(C)(C)NC	EN300-122409
CCOC(=O)C1CCCN1	EN300-126091
NCC(=O)N2CCN(CC1=CC=CC=C1)CC2	EN300-61581
COC(=O)C(N)CN1CCCCC1	EN300-205632
COC(=O)C1(CCOC1)NCC2=CC=CC=C2	EN300-198924
CC1=C(N=CC(=C1)C(=O)O)CNC(=O)OC(C)(C)C	EN300-32953201
CC(C)(C(NC(=O)OCC2C1=C(C=CC=C1)C3=C2C=CC=C3)C(=O)O)C4=CC=C(C=C4)Cl	EN300-33026336
CC1=C(C(=CC(=C1)Cl)CNC(=O)OC(C)(C)C)N	EN300-46734968
CC(C)(C)OC(=O)NC1(COC1)C2CCCCN2	EN300-46734974
CN2CC[N]1N=C(C(=O)O)C(=C1C2=O)I	EN300-46735227
CCC1=C(N=N[N]1CCNC(=O)OC(C)(C)C)C(=O)O	EN300-46736027
CC[N]1C(=CN=C1C(=O)O)Br	EN300-46734821
CC(C)(C)OC(=O)N1CCC(C)(CCC(=O)O)C1	EN300-46828835
C[C@@H](CCN)CNC(=O)OC(C)(C)C	EN300-46741058
COC(=O)[C@]12CC[C@]1(COC2)C(=O)O	EN300-46742613
CC(C)(C)OC(=O)N2CC[C@@]1(CNC[C@@H]1C2)[P](=O)(C)C	EN300-46737496
CC(=O)N[C@H]1CC[C@H](CN)CC1	EN300-46737758
CC(C)(C)OC(=O)N[C@@H]1CCNCC[C@H]1F	EN300-46794441
CC(C)(C)OC(=O)N[C@H]1C[C@@H](C(=O)O)C1(C)C	EN300-1071172
CC(C)(C)OC(=O)N1CCC(CC1)(OC2=CC=C(C=C2)Br)C(=O)O	EN300-1072286
COC(=O)CCCC1CNCCO1	EN300-46797947
CC(C)(C)OC(=O)N1CCCC[C@@]12C[C@H](N)C2	EN300-46752641
COC(=O)[C@H](N)CC1=CN=CN=C1	EN300-46757975
CC1(C)OB(OC1(C)C)C2(CC(=O)O)CCOC2	EN300-46762916
CC(C)(CC(=O)O)B1OC(C)(C)C(C)(C)O1	EN300-46762919
CC(C)(C)OC(=O)N1CC2(C1)CC(CC=C)(C2)NCC=C	EN300-46764444
CC(C)(C)OC(=O)N2CC1CCCCCC1(C2)C(=O)O	EN300-1664094
CC(C)(C)OC(=O)NC12CC(CN)(C1)C2	EN300-1692178
CC(CCN=[N+]=[N-])C(=O)O	EN300-7657950
CCO[P]1(=O)CCN(CC1C(=O)O)C(=O)OC(C)(C)C	EN300-46897793
CC(C)(C)OC(=O)NCCCCCCCCCCCN	EN300-26367947
OC(=O)C1=C[N](N=C1)CC2CCN(CC2)C(=O)OCC4C3=C(C=CC=C3)C5=C4C=CC=C5	EN300-35466553
NC1=CC=C(C=C1)C(=O)OCC2=CC=CC=C2	EN300-78570
COCCC(N)C(=O)OC	EN300-218117
CN(C)CC(NC(=O)OC(C)(C)C)C(=O)O	EN300-213241
OC(=O)C1=C(N=C(S1)Br)C2=CC=CC=C2	EN300-95707
CC(C)(C)OC(=O)N[C@@H]1C[C@@H]2C[C@H](N)[C@H]1O2	EN300-46738117
CNCC1CCN(CC1(F)F)C(=O)OC(C)(C)C	EN300-46740544
CC(C)(C)OC(=O)N[N]1C=CN=C1C(=O)O	EN300-46742615
CC(C)(C)OC(=O)NC1CCC(CC1)(C(F)F)C(=O)O	EN300-46743640
COC(=O)C1=C([N](N=N1)C2CCNC2)C	EN300-46744352
CC(C)(C)OC(=O)N1CC(C1)OC2CNC2	EN300-46744359
CC(C)(C)OC(=O)N1CCC(=O)C[C@@H]1C(=O)O	EN300-180375
OC(=O)C1CC2(CC1C2)C3=CC=C(C=C3)Br	EN300-45658317
CC(C)(C)OC(=O)N[C@H](CC1=NC=CC=N1)C(=O)O	EN300-45670733
COC(=O)[C@@H]1C[C@@H](CN1)[N]2C=CN=N2	EN300-45672722
CC(=O)N1CCC2=C1C=C(C=C2)N	EN300-46810759
COC(=O)C(N)CCCC(C)C	EN300-46811238
C(N1CCNCC12CC2)C3=CC=CC=C3	EN300-46811239
COC(=O)[C@H](N)CC1=NN=CC=C1	EN300-46811246
OC(=O)C1=CC2=C(C=C1)[C@@H](CC2)NC(=O)OCC4C3=C(C=CC=C3)C5=C4C=CC=C5	EN300-46823068
CC(C)(C)OC(=O)N1CCC(N)C(F)C1	EN300-336009
COC(=O)[C@H](N)CC1=NC=CC=N1	EN300-46818673
CC1=C(N=N[N]1C2CN(C2)C(=O)OC(C)(C)C)C(=O)O	EN300-45748668
OC(=O)C[N]1N=CC2=C1C=C(C=C2)Br	EN300-29321705
CC1=C(N=N[N]1[C@H]2CCN(C2)C(=O)OC(C)(C)C)C(=O)O	EN300-46824739
COC(=O)C1=CC(=CC(=C1)CN)OC	EN300-46872176
COC(=O)[C@H]1CC[C@H](CC1)C(=O)O	EN300-2637328
CSC[C@@H](CC(=O)O)NC(=O)OC(C)(C)C	EN300-6965971
COC(=O)[C@H](C)CC1CCNCC1	EN300-46901565
OC(=O)C1=CN=C2N=CC(=C[N]12)Br	EN300-46901816
CC(C)(C)OC(=O)N1C[C@H](N)C[C@@H](F)C1	EN300-7023255
CC(C)(C)OC(=O)N[C@H](C(=O)O)C1=CC(=C(C=C1)Cl)F	EN300-31892627
COC(=O)C2CC1CC(C1)N2	EN300-33216480
CC(C)(C)OC(=O)N2CCNC1(CCC(F)(F)CC1)C2	EN300-46760727
OC(=O)C2=CC=C(OC1=CC(=CC=C1)Br)S2	EN300-10975078
CC(C)(C)OC(=O)N1CCN(CC1)C2=C(N=CS2)C(=O)O	EN300-46841961
N[C@H]4C[C@@H](CNC(=O)OCC2C1=C(C=CC=C1)C3=C2C=CC=C3)C4	EN300-1724671
OC(=O)C1=CC2=C(C=C1)N=C(Br)[NH]2	EN300-1725509
OC(=O)C2=C1[NH]N=C(C1=CC=C2)Br	EN300-3062422
CC[C@@H]1CN(CC[C@H]1N)C(=O)OC(C)(C)C	EN300-27806860
COC(=O)C1CCCC(N1)C(C)(C)C	EN300-814113
CC(C)(C)OC(=O)N1CC(N)CC1C2CCC2	EN300-7188661
CC(C)(C)OC(=O)[C@H]1COCCN1	EN300-8669139
OC(=O)C1=C(C=CN=C1O)I	EN300-81669
OC(=O)[C@@H](NC(=O)OCC1=CC=CC=C1)C2=CC=C(C=C2)Br	EN300-31303042
CC2=C1CN(CCC1=C(C=C2)C(=O)O)C(=O)OCC4C3=C(C=CC=C3)C5=C4C=CC=C5	EN300-46903155
CC(C)(C)OC(=O)NC\C=C\C1=CC=C(C=C1)C(=O)O	EN300-46903329
COC(=O)CCCCCN	EN300-10519
OC(=O)COC1=C(C=C(C=C1)I)F	EN300-46765836
CC(C)(C)OC(=O)N[C@H](CC(=O)O)CC1=CC(=CC=C1)Cl	EN300-6472387
CC(C)(C)OC(=O)N1CC(CC(C1)C(C)(C)C)C(=O)O	EN300-6474141
CC(C)(C)OC(=O)N1CCC(CCC(=O)O)(CC1)C#N	EN300-6475253
CC(C)(C)OC(=O)N1CC[C@]12C[C@H]2C(=O)O	EN300-46732608
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H](N)C[C@H](C1)O2	EN300-46733691
COC(=O)C24C1C5C1C3(C(C23)C45)C(=O)O	EN300-46733944
CCOC(=O)C(N)CC1(C)CCC1	EN300-46734260
COC(=O)[C@]12CC[C@]1(CCC2)C(=O)O	EN300-46734313
CN(C(=O)OCC1=CC=CC=C1)C2(COC2)C(=O)O	EN300-46797993
OC(=O)C1=CC=C(C=C1)[S](=O)(=O)C2CCN(CC2)C(=O)OCC4C3=C(C=CC=C3)C5=C4C=CC=C5	EN300-46799351
COC(=O)[C@]1(C)C[C@H]1CN	EN300-46799817
CC1CC(N)CN1C(=O)OC(C)(C)C	EN300-3068255
CCOC(=O)C1=CC=C(O1)C(=O)O	EN300-1707436
CC(C)(C)OC(=O)N1CC[C@@H](N)[C@H](F)C1	EN300-7063604
COC(=O)[C@@H]1CNC[C@H](C1)C(C)(C)C	EN300-46908215
OC(=O)C13CC(C1)(C2=CC=C(C=C2)Br)OC3	EN300-46673903
CC(C)(C)OC(=O)NC[C@H]1C[C@@H]1C(=O)O	EN300-7348879
COC(=O)C1=CC(=C[NH]1)N	EN300-31687
OC(=O)[C@H](CC1=CN=C[N]1COCC2=CC=CC=C2)NC(=O)OCC4C3=C(C=CC=C3)C5=C4C=CC=C5	EN300-7376860
OC(=O)C2=C1C(=N[NH]C1=CC=C2)Br	EN300-7421165
CC(NC(=O)OC(C)(C)C)C(N)C1=CC(=C(C=C1)F)C	EN300-4779074
CC(NC(=O)OC(C)(C)C)C(N)C1=CC(=C(C=C1)C)C	EN300-4783229
CC(NC(=O)OC(C)(C)C)C(N)C1=CC(=C(C=C1)F)Cl	EN300-4844901
COC(=O)C1CC(N)CCS1	EN300-46766581
CC(C)(C)OC(=O)N1CCCC(CF)(C1)C(=O)O	EN300-19613668
OC(=O)C2=CC1=C(C(=CC(=C1)Br)[N+](=O)[O-])S2	EN300-21078783
CC(C)(C)OC(=O)N2C[C@@]1(F)C(F)(F)C[C@]1(C2)C(=O)O	EN300-46795899
CC(C)(C)OC(=O)NCC(=O)N1CC(C1)C(=O)O	EN300-46608298
CC1(C)OB(OC1(C)C)C2CCC2C(=O)O	EN300-46617834
O[C@H](CC1=CC(=CC=C1)Br)C(=O)O	EN300-21003434
COC(=O)[C@@H]1CCC[C@H]1N	EN300-21624360
CC(C)(C)OC(=O)N[C@H]1CCC2=C1C=CC(=C2)C(=O)O	EN300-21638815
CC(C)(C)OC(=O)N1CCCNCC12CCC2	EN300-6481381
COC(=O)[C@@H]1C[C@@H](CN1)C(F)(F)F	EN300-1721885
CC(C)(C)OC(=O)N[C@@H](CC1=N[NH]C=C1)C(=O)O	EN300-7153881
CC1=C(C=C(C(=C1)CC(=O)O)C)Br	EN300-8323500
OC(=O)CN1C=C(Br)C=C(C1=O)C(F)(F)F	EN300-22375629
CCNC1CC(C1)NC(=O)OC(C)(C)C	EN300-5056548
C[N]1C(=CN=C1C2=CC=C(C=C2)Br)C(=O)O	EN300-23988175
CC2CC1C(CC(N1C(=O)OC(C)(C)C)C(=O)O)O2	EN300-6482825
OC(=O)[C@@H]1C[C@@H](CN(C1)C(=O)OCC3C2=C(C=CC=C2)C4=C3C=CC=C4)C5=CC=CC=C5	EN300-1717003
C[C@H](COCCCN)NC(=O)OC(C)(C)C	EN300-37454331
COC(=O)C1CC2CNCC(C1)O2	EN300-46675437
CCOC(=O)C1CC(N)CC(C)(C)O1	EN300-7549062
COC(=O)C[C@H]1C[C@H](C1)[S](=O)(=O)Cl	EN300-46775829
CC(C)(C)OC(=O)N2CCC[N]1N=CC(=C1C2)C(=O)O	EN300-24002241
CC(C)(C)OC(=O)N1C[C@]2(CC[C@@H]1C2)C(=O)O	EN300-28312145
COC(=O)C1=C(C=C(C(=C1)F)F)[S](=O)(=O)Cl	EN300-286487
COC(=O)C1CCCCNC1	EN300-7837463
COC(=O)C1=C(N=C(C=C1)N)C	EN300-243304
CC(C)(C)OC(=O)NCC2CC1=C(C=CC=C1)CN2	EN300-46626518
CC(C)(C)OC(=O)N1CCCN(CC1)C2=CC=C(C=C2)CN	EN300-2405022
CCC(NC(=O)OC(C)(C)C)C(N)C1=CC(=CC=C1)Cl	EN300-2475737
OC(=O)C1=NC=C(O1)C2=CC(=CC=C2)Br	EN300-6225933
C[C@H]1[C@@H](O)C[C@H](N1C(=O)OC(C)(C)C)C(=O)O	EN300-22049831
C[C@@H]1CN(C([C@@H](C)O1)C(=O)O)C(=O)OC(C)(C)C	EN300-27149744
CC(C)(C)OC(=O)N1CC(CCN)OCC1(C)C	EN300-42345060
COC(=O)C1=CC2=C(C=C1)[NH]C3=C2CNCC3	EN300-157663
CCOC(=O)CNC(C)C	EN300-172413
NCCCCNC(=O)OCC2C1=C(C=CC=C1)C3=C2C=CC=C3	EN300-7385736
OC(=O)[C@@H](CC(=O)NC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)NC(=O)OCC5C4=C(C=CC=C4)C6=C5C=CC=C6	EN300-7387827
OC(=O)[C@@H](CCC(=O)NC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)NC(=O)OCC5C4=C(C=CC=C4)C6=C5C=CC=C6	EN300-7387829
COC(=O)C1(CC1(F)F)C(=O)O	EN300-26980932
OC(=O)C2=C1OC(NC1=CC(=C2)Br)=O	EN300-29338747
CC[C@@H]1C[C@H](CNC(=O)OC(C)(C)C)CCN1	EN300-46740186
OC(=O)C1=N[N](C(=C1Br)C2=CC=CC=C2)C3=NC=CC=C3	EN300-46531826
COC(=O)C1=N[N](C)C2=C1CCCN2	EN300-27082478
CC(C)(C)OC(=O)NC2(C[C@@H]1CCCC[C@H]1C2)C(=O)O	EN300-46744684
OC(=O)C2=C(C=C1OCCOC1=C2Cl)Br	EN300-46745542
COC(=O)C1CC(CN1)C(F)(F)F	EN300-27719405
C[N]4N=C(NC(=O)OCC2C1=C(C=CC=C1)C3=C2C=CC=C3)C5=C4CC(CC5)C(=O)O	EN300-46921751
OC(=O)CC1=C(C(=CC(=C1)Br)I)O	EN300-46967419
COC(=O)C1CNCCN1C	EN300-45516317
CC(C)(C)OC(=O)N1CCCC[C@H]1[C@@H]2CCCN2	EN300-45561620
CC(C)(C)OC(=O)N[C@@H]2C[C@H]1[C@@H]([C@H]1C2)C(=O)O	EN300-39679130
CCOC(=O)C(C)C(=O)O	EN300-45806065
CNC12CC(C1)(C(=O)OC)CC2	EN300-46135304
CCOC(=O)C1=NOC(=C1)C2CCNCC2	EN300-46137935
COC(=O)C12CC(C1)(C(=O)O)OC2C	EN300-46210230
OC(=O)C1=CC(=CC(=C1)Br)C#N	EN300-179871
CC(C)(C)OC(=O)N1CCC(CN)(C1)C#N	EN300-46223270
COC(=O)C1NCC2C1C2(F)F	EN300-45205113
CC(C)(C)OC(=O)N[C@@H](CC1=NN=CC=C1)C(=O)O	EN300-46313061
COC(=O)C1CNCC(=O)C1	EN300-45195843
CCOC(=O)C1CC12CCNC2	EN300-45269901
CN(C(=O)OCC2C1=C(C=CC=C1)C3=C2C=CC=C3)C45CC(C4)(C(=O)O)CC5	EN300-46355450
CC(C)(C)OC(=O)N2C[C@@H]1C(C)(C)C[C@@]1(C2)C(=O)O	EN300-46375845
COC(=O)C1=CC2=C(C=C1)NCC(=O)N2C	EN300-28949137
OC(=O)C[N]1C(=CC2=C1C=CC=C2)C=O	EN300-9434252
COC(=O)C[C@@H]2CN[C@H]1CC[C@H]1O2	EN300-46618079
CC(C)(C)OC(=O)N[C@@H](CCCC(=O)O)C(F)F	EN300-46745787
CC(C)(C)OC(=O)N[C@H](CCCC(=O)O)C(F)F	EN300-46745803
CC(C)(C)OC(=O)N1CCC(C1)C2=C([NH]C=C2)C(=O)O	EN300-46747224
OC(=O)CCC(F)(F)CNC(=O)OCC2C1=C(C=CC=C1)C3=C2C=CC=C3	EN300-46747481
COC(=O)CN1C=CC=C(N)C1=O	EN300-46747542
C[C@H](CCN)CNC(=O)OC(C)(C)C	EN300-46747543
CC(C)(C)OC(=O)N2CCOCC1(CCCCN1)C2	EN300-46810965
CCOC(=O)CC(N)C1=CC(=C(C=C1)OCC(C)C)OC	EN300-7369218
CC(C)(C)OC(=O)NC(C(=O)O)C1=CC(=CN=C1)Br	EN300-1215811
COC(=O)C2=C1N=C(SC1=CC(=C2)OC)N	EN300-29238585
CC(C)(C)OC(=O)CN1CCN(CC(=O)O)CC1	EN300-46388320
CN(CC1=NC=C(C=N1)N)C(=O)OC(C)(C)C	EN300-31973225
OC(=O)C2=C1CCOC1=C(C=C2)Br	EN300-33172262
COC(=O)C1CC(C(=O)O)C12CC2	EN300-43609058
C[N]1C=C(Br)N=C1C(=O)O	EN300-45376733
CN(C(C(=O)O)C1=CN=CC=C1)C(=O)OCC3C2=C(C=CC=C2)C4=C3C=CC=C4	EN300-45194439
O=C(OCC1=CC=CC=C1)N2CCC(C2)C3CCNCC3	EN300-46122906
CC(C)(C)OC(=O)N1CCNC[C@@H]2C[C@H]12	EN300-46132908
CC(C)(C)OC(=O)NCC(=O)NC1CCNCC1	EN300-12442567
CNCCOCCOCCOCCNC(=O)OC(C)(C)C	EN300-6493663
OC(=O)C1=C(Br)N=C2SC=C[N]12	EN300-7459271
COCC12CCC(CN)(CC1)N2C(=O)OC(C)(C)C	EN300-46898584
COC(=O)[C@@]1(C)C[C@H]2CNCC[C@@H]12	EN300-46752636
CC(C)(C)OC(=O)N[C@H]1CC[C@H](COCCCN)CC1	EN300-46817004
CNCC1(CCC1)N(C)C(=O)OC(C)(C)C	EN300-3924926
CCOC(=O)C2=C1C=C(C=C[N]1N=C2)CN	EN300-22891005
COC(=O)[C@@H](N)CC1=CC=NC=C1	EN300-22941780
CNC1(CCC1)C(=O)OC	EN300-20992481
OC(=O)C1=C(C=NO1)Br	EN300-6745441
COC(=O)C1=N[N](C(=C1)C2CNC2)C	EN300-46461100
CC(C)(C)OC(=O)N2C[C@@H]1CNC[C@H]1C2	EN300-7322966
COC(=O)C12CC(F)(C1)CNC2	EN300-46464345
CC(C)(C)OC(=O)NCCC[N]1C=C(CN)N=N1	EN300-20803052
CC(C)(C)OC(=O)N1CC[C@@H]2[C@H](C1)[C@@]2(C)C(=O)O	EN300-46901520
COC(=O)C2CCC1=C(C=CC(=C1)N)O2	EN300-46901567
COC(=O)C1CN(C1)C(=O)CN	EN300-46668792
C[N]1N=CC2=C1C=C(C=C2C(=O)O)Br	EN300-3251018
COC(=O)C[C@H](N)C1=CC2=C(C=C1)C=CC=C2	EN300-214384
COC(=O)[C@H]1CO[C@@H]2[C@H](CO[C@H]12)C(=O)O	EN300-45428472
CC(C)(C)OC(=O)NCC1CCCNC1	EN300-55508
CC(C)(C)OC(=O)NCCC1=CN=C(N)[NH]1	EN300-33238563
OC(=O)[C@@H]1[C@H]2C[C@@]1(CO2)C3=CC=C(C=C3)Br	EN300-28309350
COC(=O)C1C2CCC1CNC2	EN300-7400701
COC(=O)CC1=CC=C(C=C1)CC(=O)O	EN300-9430865
O[C@@H](C(=O)O)C1=C(C=CC=C1)Br	EN300-24205786
COC(=O)C2CC1(COC1)CN2	EN300-45138375
CC(C)(C)OC(=O)N1CCC(C1)OC2=NC=C(C=N2)CCCN	EN300-45739573
CCOC(=O)C1CC2CC1(C2)C(=O)O	EN300-46229788
CC(C)(C)OC(=O)NC(C1CCNCC1)C2=N[NH]N=N2	EN300-46554321
